CLASSE,INDICE,DATE_TIME,X_TELA,Y_TELA,X_MOUSE,Y_MOUSE,V1,V2,V3,V4,V5,V6,V7,NOME
1.0,10457.0,2022-04-10 14:22:20.495,932.0,656.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10458.0,2022-04-10 14:22:20.545,932.0,656.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10459.0,2022-04-10 14:22:20.596,932.0,654.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10460.0,2022-04-10 14:22:20.641,931.0,652.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10461.0,2022-04-10 14:22:20.690,930.0,650.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10462.0,2022-04-10 14:22:20.739,929.0,649.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10463.0,2022-04-10 14:22:20.783,928.0,649.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10464.0,2022-04-10 14:22:20.827,929.0,647.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10465.0,2022-04-10 14:22:20.876,930.0,644.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10466.0,2022-04-10 14:22:20.927,930.0,641.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10467.0,2022-04-10 14:22:20.975,930.0,640.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10468.0,2022-04-10 14:22:21.028,931.0,637.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10469.0,2022-04-10 14:22:21.081,891.0,577.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10470.0,2022-04-10 14:22:21.140,891.0,577.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10471.0,2022-04-10 14:22:21.192,977.0,517.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10472.0,2022-04-10 14:22:21.242,944.0,599.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10473.0,2022-04-10 14:22:21.294,930.0,647.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10474.0,2022-04-10 14:22:21.346,929.0,669.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10475.0,2022-04-10 14:22:21.392,928.0,676.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10476.0,2022-04-10 14:22:21.441,927.0,675.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10477.0,2022-04-10 14:22:21.487,930.0,676.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10478.0,2022-04-10 14:22:21.534,931.0,678.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10479.0,2022-04-10 14:22:21.576,930.0,679.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10480.0,2022-04-10 14:22:21.645,932.0,677.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10481.0,2022-04-10 14:22:21.712,935.0,676.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10482.0,2022-04-10 14:22:21.773,935.0,674.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10483.0,2022-04-10 14:22:21.821,935.0,674.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10484.0,2022-04-10 14:22:21.880,935.0,675.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10485.0,2022-04-10 14:22:21.933,936.0,677.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10486.0,2022-04-10 14:22:21.997,938.0,680.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10487.0,2022-04-10 14:22:22.042,937.0,682.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10488.0,2022-04-10 14:22:22.088,938.0,684.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10489.0,2022-04-10 14:22:22.133,938.0,685.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10490.0,2022-04-10 14:22:22.184,938.0,684.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10491.0,2022-04-10 14:22:22.234,938.0,685.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10492.0,2022-04-10 14:22:22.304,938.0,688.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10493.0,2022-04-10 14:22:22.375,938.0,688.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10494.0,2022-04-10 14:22:22.427,937.0,690.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10495.0,2022-04-10 14:22:22.479,938.0,690.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10496.0,2022-04-10 14:22:22.534,938.0,691.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10497.0,2022-04-10 14:22:22.595,938.0,693.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10498.0,2022-04-10 14:22:22.644,938.0,694.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10499.0,2022-04-10 14:22:22.697,939.0,696.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10500.0,2022-04-10 14:22:22.756,940.0,696.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10501.0,2022-04-10 14:22:22.804,939.0,694.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10502.0,2022-04-10 14:22:22.850,939.0,692.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10503.0,2022-04-10 14:22:22.896,939.0,692.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10504.0,2022-04-10 14:22:22.953,938.0,690.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10505.0,2022-04-10 14:22:22.994,938.0,690.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10506.0,2022-04-10 14:22:23.040,939.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10507.0,2022-04-10 14:22:23.099,937.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10508.0,2022-04-10 14:22:23.147,938.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10509.0,2022-04-10 14:22:23.199,938.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10510.0,2022-04-10 14:22:23.246,938.0,690.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10511.0,2022-04-10 14:22:23.297,939.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10512.0,2022-04-10 14:22:23.342,939.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10513.0,2022-04-10 14:22:23.393,938.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10514.0,2022-04-10 14:22:23.444,939.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10515.0,2022-04-10 14:22:23.489,939.0,687.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10516.0,2022-04-10 14:22:23.542,938.0,687.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10517.0,2022-04-10 14:22:23.588,938.0,686.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10518.0,2022-04-10 14:22:23.646,938.0,685.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10519.0,2022-04-10 14:22:23.690,938.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10520.0,2022-04-10 14:22:23.734,939.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10521.0,2022-04-10 14:22:23.777,938.0,684.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10522.0,2022-04-10 14:22:23.827,940.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10523.0,2022-04-10 14:22:23.871,941.0,681.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10524.0,2022-04-10 14:22:23.913,941.0,681.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10525.0,2022-04-10 14:22:23.963,942.0,680.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10526.0,2022-04-10 14:22:24.011,943.0,680.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10527.0,2022-04-10 14:22:24.066,944.0,682.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10528.0,2022-04-10 14:22:24.113,945.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10529.0,2022-04-10 14:22:24.170,957.0,702.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10530.0,2022-04-10 14:22:24.224,990.0,785.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10531.0,2022-04-10 14:22:24.291,1004.0,818.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10532.0,2022-04-10 14:22:24.365,1010.0,837.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10533.0,2022-04-10 14:22:24.438,1013.0,840.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10534.0,2022-04-10 14:22:24.496,1012.0,840.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10535.0,2022-04-10 14:22:24.552,1011.0,836.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10536.0,2022-04-10 14:22:24.606,1011.0,836.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10537.0,2022-04-10 14:22:24.659,1011.0,837.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10538.0,2022-04-10 14:22:24.714,1011.0,837.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10539.0,2022-04-10 14:22:24.772,1011.0,837.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10540.0,2022-04-10 14:22:24.836,1011.0,837.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10541.0,2022-04-10 14:22:24.903,1011.0,838.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10542.0,2022-04-10 14:22:24.978,1010.0,839.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10543.0,2022-04-10 14:22:25.061,1009.0,839.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10544.0,2022-04-10 14:22:25.132,1009.0,836.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10545.0,2022-04-10 14:22:25.192,1010.0,834.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10546.0,2022-04-10 14:22:25.259,1012.0,834.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10547.0,2022-04-10 14:22:25.315,1013.0,832.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10548.0,2022-04-10 14:22:25.374,1014.0,833.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10549.0,2022-04-10 14:22:25.432,1016.0,831.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10550.0,2022-04-10 14:22:25.489,1017.0,828.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10551.0,2022-04-10 14:22:25.544,1018.0,829.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10552.0,2022-04-10 14:22:25.602,1018.0,830.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10553.0,2022-04-10 14:22:25.660,1019.0,828.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10554.0,2022-04-10 14:22:25.716,1018.0,828.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10555.0,2022-04-10 14:22:25.776,1016.0,825.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10556.0,2022-04-10 14:22:25.830,1016.0,825.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10557.0,2022-04-10 14:22:25.892,1016.0,824.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10558.0,2022-04-10 14:22:25.947,1016.0,823.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10559.0,2022-04-10 14:22:26.006,1015.0,822.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10560.0,2022-04-10 14:22:26.068,1016.0,825.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10561.0,2022-04-10 14:22:26.131,1016.0,826.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10562.0,2022-04-10 14:22:26.180,1016.0,825.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10563.0,2022-04-10 14:22:26.232,1014.0,824.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10564.0,2022-04-10 14:22:26.294,1015.0,822.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10565.0,2022-04-10 14:22:26.350,1016.0,819.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10566.0,2022-04-10 14:22:26.413,1015.0,821.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10567.0,2022-04-10 14:22:26.475,1015.0,819.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10568.0,2022-04-10 14:22:26.533,1014.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10569.0,2022-04-10 14:22:26.595,1014.0,815.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10570.0,2022-04-10 14:22:26.649,1014.0,815.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10571.0,2022-04-10 14:22:26.701,1015.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10572.0,2022-04-10 14:22:26.757,1016.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10573.0,2022-04-10 14:22:26.822,1016.0,818.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10574.0,2022-04-10 14:22:26.880,1015.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10575.0,2022-04-10 14:22:26.935,1015.0,815.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10576.0,2022-04-10 14:22:26.996,1013.0,815.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10577.0,2022-04-10 14:22:27.068,1013.0,814.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10578.0,2022-04-10 14:22:27.136,1013.0,815.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10579.0,2022-04-10 14:22:27.201,1013.0,819.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10580.0,2022-04-10 14:22:27.281,1014.0,821.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10581.0,2022-04-10 14:22:27.342,1014.0,822.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10582.0,2022-04-10 14:22:27.408,1015.0,823.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10583.0,2022-04-10 14:22:27.466,1016.0,823.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10584.0,2022-04-10 14:22:27.522,1017.0,824.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10585.0,2022-04-10 14:22:27.587,1016.0,823.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10586.0,2022-04-10 14:22:27.655,1017.0,821.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10587.0,2022-04-10 14:22:27.733,1017.0,817.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10588.0,2022-04-10 14:22:27.801,1017.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10589.0,2022-04-10 14:22:27.859,1017.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10590.0,2022-04-10 14:22:27.926,1016.0,813.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10591.0,2022-04-10 14:22:27.979,1015.0,812.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10592.0,2022-04-10 14:22:28.031,1014.0,812.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10593.0,2022-04-10 14:22:28.099,1015.0,814.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10594.0,2022-04-10 14:22:28.159,1018.0,814.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10595.0,2022-04-10 14:22:28.218,1019.0,817.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10596.0,2022-04-10 14:22:28.277,1019.0,821.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10597.0,2022-04-10 14:22:28.328,1020.0,827.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10598.0,2022-04-10 14:22:28.383,1025.0,834.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10599.0,2022-04-10 14:22:28.434,1027.0,840.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10600.0,2022-04-10 14:22:28.490,1029.0,836.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10601.0,2022-04-10 14:22:28.553,1030.0,833.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10602.0,2022-04-10 14:22:28.616,1031.0,828.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10603.0,2022-04-10 14:22:28.676,1030.0,827.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10604.0,2022-04-10 14:22:28.735,1030.0,826.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10605.0,2022-04-10 14:22:28.791,1028.0,825.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10606.0,2022-04-10 14:22:28.847,1021.0,828.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10607.0,2022-04-10 14:22:28.902,989.0,880.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10608.0,2022-04-10 14:22:28.956,970.0,903.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10609.0,2022-04-10 14:22:29.021,963.0,921.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10610.0,2022-04-10 14:22:29.070,961.0,926.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10611.0,2022-04-10 14:22:29.123,961.0,928.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10612.0,2022-04-10 14:22:29.183,960.0,930.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10613.0,2022-04-10 14:22:29.232,961.0,932.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10614.0,2022-04-10 14:22:29.287,962.0,932.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10615.0,2022-04-10 14:22:29.345,963.0,931.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10616.0,2022-04-10 14:22:29.396,963.0,929.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10617.0,2022-04-10 14:22:29.452,965.0,928.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10618.0,2022-04-10 14:22:29.503,965.0,927.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10619.0,2022-04-10 14:22:29.554,963.0,925.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10620.0,2022-04-10 14:22:29.609,963.0,922.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10621.0,2022-04-10 14:22:29.675,964.0,918.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10622.0,2022-04-10 14:22:29.756,964.0,916.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10623.0,2022-04-10 14:22:29.836,964.0,914.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10624.0,2022-04-10 14:22:29.900,1003.0,911.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10625.0,2022-04-10 14:22:29.966,1067.0,916.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10626.0,2022-04-10 14:22:30.027,1102.0,919.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10627.0,2022-04-10 14:22:30.079,1111.0,923.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10628.0,2022-04-10 14:22:30.149,1118.0,926.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10629.0,2022-04-10 14:22:30.205,1122.0,926.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10630.0,2022-04-10 14:22:30.266,1123.0,925.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10631.0,2022-04-10 14:22:30.334,1124.0,924.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10632.0,2022-04-10 14:22:30.409,1125.0,925.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10633.0,2022-04-10 14:22:30.481,1126.0,925.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10634.0,2022-04-10 14:22:30.549,1127.0,927.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10635.0,2022-04-10 14:22:30.617,1127.0,926.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10636.0,2022-04-10 14:22:30.683,1128.0,926.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10637.0,2022-04-10 14:22:30.738,1129.0,927.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10638.0,2022-04-10 14:22:30.798,1129.0,928.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10639.0,2022-04-10 14:22:30.857,1129.0,927.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10640.0,2022-04-10 14:22:30.908,1129.0,927.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10641.0,2022-04-10 14:22:30.965,1129.0,925.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10642.0,2022-04-10 14:22:31.021,1129.0,923.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10643.0,2022-04-10 14:22:31.086,1130.0,922.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10644.0,2022-04-10 14:22:31.133,1059.0,897.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10645.0,2022-04-10 14:22:31.191,985.0,874.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10646.0,2022-04-10 14:22:31.246,968.0,869.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10647.0,2022-04-10 14:22:31.304,961.0,863.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10648.0,2022-04-10 14:22:31.360,960.0,861.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10649.0,2022-04-10 14:22:31.414,958.0,859.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10650.0,2022-04-10 14:22:31.479,958.0,858.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10651.0,2022-04-10 14:22:31.539,958.0,856.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10652.0,2022-04-10 14:22:31.602,960.0,857.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10653.0,2022-04-10 14:22:31.667,960.0,856.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10654.0,2022-04-10 14:22:31.716,960.0,857.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10655.0,2022-04-10 14:22:31.779,960.0,856.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10656.0,2022-04-10 14:22:31.833,960.0,856.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10657.0,2022-04-10 14:22:31.888,959.0,855.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10658.0,2022-04-10 14:22:31.949,959.0,855.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10659.0,2022-04-10 14:22:32.002,958.0,855.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10660.0,2022-04-10 14:22:32.069,959.0,855.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10661.0,2022-04-10 14:22:32.121,958.0,854.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10662.0,2022-04-10 14:22:32.189,958.0,852.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10663.0,2022-04-10 14:22:32.243,958.0,851.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10664.0,2022-04-10 14:22:32.322,959.0,848.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10665.0,2022-04-10 14:22:32.413,960.0,845.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
