;CLASSE;INDICE;DATE_TIME;X_TELA;Y_TELA;X_MOUSE;Y_MOUSE;V4;V5;V6;V7;NOME;REGIAO_TELA;X_REGIAO_MEDIO_TELA;Y_REGIAO_MEDIO_TELA
8889;1.0;8904.0;2022-04-10 14:20:56.228;955.0;292.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3060;943.0;290.0
8890;1.0;8905.0;2022-04-10 14:20:56.308;958.0;291.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3060;943.0;290.0
8891;1.0;8906.0;2022-04-10 14:20:56.379;953.0;291.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3060;943.0;290.0
8892;1.0;8907.0;2022-04-10 14:20:56.454;899.0;297.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3061;943.0;290.0
8893;1.0;8908.0;2022-04-10 14:20:56.509;870.0;301.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3062;899.0;297.0
8894;1.0;8909.0;2022-04-10 14:20:56.565;863.0;302.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3062;870.0;301.0
8895;1.0;8910.0;2022-04-10 14:20:56.640;855.0;302.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3062;870.0;301.0
8896;1.0;8911.0;2022-04-10 14:20:56.697;856.0;302.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3062;870.0;301.0
8897;1.0;8912.0;2022-04-10 14:20:56.751;840.0;303.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;870.0;301.0
8898;1.0;8913.0;2022-04-10 14:20:56.811;835.0;304.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8899;1.0;8914.0;2022-04-10 14:20:56.861;829.0;303.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8900;1.0;8915.0;2022-04-10 14:20:56.916;828.0;301.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8901;1.0;8916.0;2022-04-10 14:20:56.965;840.0;297.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8902;1.0;8917.0;2022-04-10 14:20:57.027;850.0;296.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8903;1.0;8918.0;2022-04-10 14:20:57.082;857.0;295.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8904;1.0;8919.0;2022-04-10 14:20:57.145;860.0;296.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8905;1.0;8920.0;2022-04-10 14:20:57.228;817.0;297.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3063;840.0;303.0
8906;1.0;8921.0;2022-04-10 14:20:57.296;798.0;297.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3064;840.0;303.0
8907;1.0;8922.0;2022-04-10 14:20:57.347;788.0;296.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3064;798.0;297.0
8908;1.0;8923.0;2022-04-10 14:20:57.400;795.0;293.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3064;798.0;297.0
8909;1.0;8924.0;2022-04-10 14:20:57.470;815.0;290.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3064;798.0;297.0
8910;1.0;8925.0;2022-04-10 14:20:57.531;828.0;287.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;798.0;297.0
8911;1.0;8926.0;2022-04-10 14:20:57.584;833.0;288.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8912;1.0;8927.0;2022-04-10 14:20:57.640;839.0;286.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8913;1.0;8928.0;2022-04-10 14:20:57.691;841.0;286.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8914;1.0;8929.0;2022-04-10 14:20:57.743;845.0;283.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8915;1.0;8930.0;2022-04-10 14:20:57.798;843.0;285.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8916;1.0;8931.0;2022-04-10 14:20:57.856;844.0;285.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8917;1.0;8932.0;2022-04-10 14:20:57.907;845.0;281.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8918;1.0;8933.0;2022-04-10 14:20:57.961;852.0;262.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8919;1.0;8934.0;2022-04-10 14:20:58.032;852.0;262.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3065;828.0;287.0
8920;1.0;8935.0;2022-04-10 14:20:58.089;874.0;198.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3066;828.0;287.0
8921;1.0;8936.0;2022-04-10 14:20:58.135;850.0;251.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3067;874.0;198.0
8922;1.0;8937.0;2022-04-10 14:20:58.192;842.0;277.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3068;850.0;251.0
8923;1.0;8938.0;2022-04-10 14:20:58.256;835.0;286.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3068;842.0;277.0
8924;1.0;8939.0;2022-04-10 14:20:58.348;840.0;286.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3068;842.0;277.0
8925;1.0;8940.0;2022-04-10 14:20:58.416;840.0;289.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3068;842.0;277.0
8926;1.0;8941.0;2022-04-10 14:20:58.479;842.0;290.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3068;842.0;277.0
8927;1.0;8942.0;2022-04-10 14:20:58.534;871.0;291.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3069;842.0;277.0
8928;1.0;8943.0;2022-04-10 14:20:58.595;906.0;291.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3070;871.0;291.0
8929;1.0;8944.0;2022-04-10 14:20:58.644;924.0;290.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3070;906.0;291.0
8930;1.0;8945.0;2022-04-10 14:20:58.701;932.0;293.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;906.0;291.0
8931;1.0;8946.0;2022-04-10 14:20:58.763;930.0;292.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8932;1.0;8947.0;2022-04-10 14:20:58.845;929.0;291.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8933;1.0;8948.0;2022-04-10 14:20:58.908;929.0;291.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8934;1.0;8949.0;2022-04-10 14:20:58.983;926.0;295.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8935;1.0;8950.0;2022-04-10 14:20:59.056;927.0;295.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8936;1.0;8951.0;2022-04-10 14:20:59.114;929.0;295.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8937;1.0;8952.0;2022-04-10 14:20:59.174;930.0;293.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8938;1.0;8953.0;2022-04-10 14:20:59.227;932.0;294.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8939;1.0;8954.0;2022-04-10 14:20:59.280;932.0;295.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8940;1.0;8955.0;2022-04-10 14:20:59.339;934.0;293.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8941;1.0;8956.0;2022-04-10 14:20:59.395;933.0;294.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8942;1.0;8957.0;2022-04-10 14:20:59.455;933.0;292.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8943;1.0;8958.0;2022-04-10 14:20:59.515;935.0;290.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8944;1.0;8959.0;2022-04-10 14:20:59.566;937.0;289.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8945;1.0;8960.0;2022-04-10 14:20:59.629;942.0;288.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8946;1.0;8961.0;2022-04-10 14:20:59.686;946.0;289.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3071;932.0;293.0
8947;1.0;8962.0;2022-04-10 14:20:59.736;1012.0;276.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3072;932.0;293.0
8948;1.0;8963.0;2022-04-10 14:20:59.797;1039.0;269.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3073;1012.0;276.0
8949;1.0;8964.0;2022-04-10 14:20:59.851;1050.0;268.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3073;1039.0;269.0
8950;1.0;8965.0;2022-04-10 14:20:59.904;1191.0;312.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3074;1039.0;269.0
8951;1.0;8966.0;2022-04-10 14:20:59.961;1508.0;421.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3075;1191.0;312.0
8952;1.0;8967.0;2022-04-10 14:21:00.075;1554.0;437.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3076;1508.0;421.0
8953;1.0;8968.0;2022-04-10 14:21:00.129;1519.0;436.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3077;1554.0;437.0
8954;1.0;8969.0;2022-04-10 14:21:00.205;1508.0;431.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3077;1519.0;436.0
8955;1.0;8970.0;2022-04-10 14:21:00.259;1506.0;428.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3077;1519.0;436.0
8956;1.0;8971.0;2022-04-10 14:21:00.305;1503.0;426.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3077;1519.0;436.0
8957;1.0;8972.0;2022-04-10 14:21:00.359;1497.0;424.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3077;1519.0;436.0
8958;1.0;8973.0;2022-04-10 14:21:00.408;1217.0;378.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3078;1519.0;436.0
8959;1.0;8974.0;2022-04-10 14:21:00.467;917.0;313.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3079;1217.0;378.0
8960;1.0;8975.0;2022-04-10 14:21:00.516;865.0;300.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3080;917.0;313.0
8961;1.0;8976.0;2022-04-10 14:21:00.571;855.0;301.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3080;865.0;300.0
8962;1.0;8977.0;2022-04-10 14:21:00.619;907.0;294.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3081;865.0;300.0
8963;1.0;8978.0;2022-04-10 14:21:00.669;1505.0;307.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3082;907.0;294.0
8964;1.0;8979.0;2022-04-10 14:21:00.726;1765.0;327.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3083;1505.0;307.0
8965;1.0;8980.0;2022-04-10 14:21:00.796;1945.0;285.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3084;1765.0;327.0
8966;1.0;8981.0;2022-04-10 14:21:00.847;2186.0;231.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3085;1945.0;285.0
8967;1.0;8982.0;2022-04-10 14:21:00.905;2221.0;218.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3086;2186.0;231.0
8968;1.0;8983.0;2022-04-10 14:21:00.992;1394.0;397.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3087;2221.0;218.0
8969;1.0;8984.0;2022-04-10 14:21:01.062;1109.0;456.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3088;1394.0;397.0
8970;1.0;8985.0;2022-04-10 14:21:01.119;1090.0;460.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3088;1109.0;456.0
8971;1.0;8986.0;2022-04-10 14:21:01.173;1089.0;456.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3088;1109.0;456.0
8972;1.0;8987.0;2022-04-10 14:21:01.230;1087.0;454.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3088;1109.0;456.0
8973;1.0;8988.0;2022-04-10 14:21:01.277;1087.0;454.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3088;1109.0;456.0
8974;1.0;8989.0;2022-04-10 14:21:01.335;1084.0;460.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3088;1109.0;456.0
8975;1.0;8990.0;2022-04-10 14:21:01.400;1052.0;467.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3089;1109.0;456.0
8976;1.0;8991.0;2022-04-10 14:21:01.465;808.0;511.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3090;1052.0;467.0
8977;1.0;8992.0;2022-04-10 14:21:01.523;758.0;527.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3091;808.0;511.0
8978;1.0;8993.0;2022-04-10 14:21:01.588;647.0;553.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3092;758.0;527.0
8979;1.0;8994.0;2022-04-10 14:21:01.666;483.0;607.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3093;647.0;553.0
8980;1.0;8995.0;2022-04-10 14:21:01.738;465.0;614.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3093;483.0;607.0
8981;1.0;8996.0;2022-04-10 14:21:01.792;463.0;617.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3093;483.0;607.0
8982;1.0;8997.0;2022-04-10 14:21:01.848;462.0;609.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3093;483.0;607.0
8983;1.0;8998.0;2022-04-10 14:21:01.907;462.0;597.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3093;483.0;607.0
8984;1.0;8999.0;2022-04-10 14:21:01.965;720.0;431.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3094;483.0;607.0
8985;1.0;9000.0;2022-04-10 14:21:02.028;819.0;403.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3095;720.0;431.0
8986;1.0;9001.0;2022-04-10 14:21:02.088;846.0;404.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3096;819.0;403.0
8987;1.0;9002.0;2022-04-10 14:21:02.142;852.0;401.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3096;846.0;404.0
8988;1.0;9003.0;2022-04-10 14:21:02.200;868.0;354.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3097;846.0;404.0
8989;1.0;9004.0;2022-04-10 14:21:02.249;876.0;331.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3097;868.0;354.0
8990;1.0;9005.0;2022-04-10 14:21:02.303;880.0;321.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3098;868.0;354.0
8991;1.0;9006.0;2022-04-10 14:21:02.366;884.0;314.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3098;880.0;321.0
8992;1.0;9007.0;2022-04-10 14:21:02.416;903.0;311.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3098;880.0;321.0
8993;1.0;9008.0;2022-04-10 14:21:02.475;1239.0;353.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3099;880.0;321.0
8994;1.0;9009.0;2022-04-10 14:21:02.524;1381.0;375.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3100;1239.0;353.0
8995;1.0;9010.0;2022-04-10 14:21:02.572;1402.0;375.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3100;1381.0;375.0
8996;1.0;9011.0;2022-04-10 14:21:02.630;1414.0;383.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3101;1381.0;375.0
8997;1.0;9012.0;2022-04-10 14:21:02.706;1412.0;382.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3101;1414.0;383.0
8998;1.0;9013.0;2022-04-10 14:21:02.760;1413.0;379.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3101;1414.0;383.0
8999;1.0;9014.0;2022-04-10 14:21:02.818;1415.0;377.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3101;1414.0;383.0
9000;1.0;9015.0;2022-04-10 14:21:02.864;1371.0;364.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3102;1414.0;383.0
9001;1.0;9016.0;2022-04-10 14:21:02.925;1259.0;343.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3103;1371.0;364.0
9002;1.0;9017.0;2022-04-10 14:21:02.985;1220.0;334.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3104;1259.0;343.0
9003;1.0;9018.0;2022-04-10 14:21:03.037;1197.0;335.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3104;1220.0;334.0
9004;1.0;9019.0;2022-04-10 14:21:03.092;1016.0;326.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3105;1220.0;334.0
9005;1.0;9020.0;2022-04-10 14:21:03.148;947.0;319.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;1016.0;326.0
9006;1.0;9021.0;2022-04-10 14:21:03.207;935.0;319.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;947.0;319.0
9007;1.0;9022.0;2022-04-10 14:21:03.261;934.0;321.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;947.0;319.0
9008;1.0;9023.0;2022-04-10 14:21:03.321;933.0;316.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;947.0;319.0
9009;1.0;9024.0;2022-04-10 14:21:03.374;930.0;317.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;947.0;319.0
9010;1.0;9025.0;2022-04-10 14:21:03.429;949.0;339.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;947.0;319.0
9011;1.0;9026.0;2022-04-10 14:21:03.480;949.0;339.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3106;947.0;319.0
9012;1.0;9027.0;2022-04-10 14:21:03.540;1057.0;470.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3107;947.0;319.0
9013;1.0;9028.0;2022-04-10 14:21:03.596;1025.0;618.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3108;1057.0;470.0
9014;1.0;9029.0;2022-04-10 14:21:03.673;1021.0;650.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3109;1025.0;618.0
9015;1.0;9030.0;2022-04-10 14:21:03.753;1022.0;651.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3109;1021.0;650.0
9016;1.0;9031.0;2022-04-10 14:21:03.815;1022.0;653.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3109;1021.0;650.0
9017;1.0;9032.0;2022-04-10 14:21:03.875;1077.0;634.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3110;1021.0;650.0
9018;1.0;9033.0;2022-04-10 14:21:03.952;1483.0;463.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3111;1077.0;634.0
9019;1.0;9034.0;2022-04-10 14:21:04.030;1530.0;448.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3112;1483.0;463.0
9020;1.0;9035.0;2022-04-10 14:21:04.081;1520.0;450.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3112;1530.0;448.0
9021;1.0;9036.0;2022-04-10 14:21:04.139;1245.0;545.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3113;1530.0;448.0
9022;1.0;9037.0;2022-04-10 14:21:04.198;1031.0;625.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3114;1245.0;545.0
9023;1.0;9038.0;2022-04-10 14:21:04.265;996.0;633.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3115;1031.0;625.0
9024;1.0;9039.0;2022-04-10 14:21:04.341;993.0;635.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3115;996.0;633.0
9025;1.0;9040.0;2022-04-10 14:21:04.411;1012.0;583.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3116;996.0;633.0
9026;1.0;9041.0;2022-04-10 14:21:04.473;1019.0;547.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3117;1012.0;583.0
9027;1.0;9042.0;2022-04-10 14:21:04.523;1022.0;536.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3117;1019.0;547.0
9028;1.0;9043.0;2022-04-10 14:21:04.573;1024.0;528.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3117;1019.0;547.0
9029;1.0;9044.0;2022-04-10 14:21:04.634;1025.0;524.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3117;1019.0;547.0
9030;1.0;9045.0;2022-04-10 14:21:04.681;1023.0;525.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3117;1019.0;547.0
9031;1.0;9046.0;2022-04-10 14:21:04.742;1025.0;515.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3118;1019.0;547.0
9032;1.0;9047.0;2022-04-10 14:21:04.797;1030.0;494.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3118;1025.0;515.0
9033;1.0;9048.0;2022-04-10 14:21:04.851;1030.0;484.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3119;1025.0;515.0
9034;1.0;9049.0;2022-04-10 14:21:04.916;1030.0;484.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3119;1030.0;484.0
9035;1.0;9050.0;2022-04-10 14:21:04.968;1012.0;531.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1030.0;484.0
9036;1.0;9051.0;2022-04-10 14:21:05.016;1015.0;525.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1012.0;531.0
9037;1.0;9052.0;2022-04-10 14:21:05.071;1017.0;537.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1012.0;531.0
9038;1.0;9053.0;2022-04-10 14:21:05.126;1017.0;546.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1012.0;531.0
9039;1.0;9054.0;2022-04-10 14:21:05.178;1019.0;549.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1012.0;531.0
9040;1.0;9055.0;2022-04-10 14:21:05.238;1019.0;550.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1012.0;531.0
9041;1.0;9056.0;2022-04-10 14:21:05.291;1021.0;553.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3120;1012.0;531.0
9042;1.0;9057.0;2022-04-10 14:21:05.483;1051.0;611.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3121;1012.0;531.0
9043;1.0;9058.0;2022-04-10 14:21:05.529;1054.0;612.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3121;1051.0;611.0
9044;1.0;9059.0;2022-04-10 14:21:05.579;1052.0;614.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3121;1051.0;611.0
9045;1.0;9060.0;2022-04-10 14:21:05.654;1063.0;600.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3121;1051.0;611.0
9046;1.0;9061.0;2022-04-10 14:21:05.703;1087.0;572.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3122;1051.0;611.0
9047;1.0;9062.0;2022-04-10 14:21:05.757;1063.0;516.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3123;1087.0;572.0
9048;1.0;9063.0;2022-04-10 14:21:05.811;1056.0;523.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3123;1063.0;516.0
9049;1.0;9064.0;2022-04-10 14:21:05.865;1053.0;537.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3123;1063.0;516.0
9050;1.0;9065.0;2022-04-10 14:21:05.924;1052.0;546.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1063.0;516.0
9051;1.0;9066.0;2022-04-10 14:21:05.976;1051.0;551.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9052;1.0;9067.0;2022-04-10 14:21:06.030;1054.0;555.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9053;1.0;9068.0;2022-04-10 14:21:06.081;1053.0;555.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9054;1.0;9069.0;2022-04-10 14:21:06.143;1053.0;556.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9055;1.0;9070.0;2022-04-10 14:21:06.193;1052.0;556.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9056;1.0;9071.0;2022-04-10 14:21:06.258;1053.0;556.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9057;1.0;9072.0;2022-04-10 14:21:06.313;1053.0;556.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3124;1052.0;546.0
9058;1.0;9073.0;2022-04-10 14:21:06.394;1039.0;573.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1052.0;546.0
9059;1.0;9074.0;2022-04-10 14:21:06.461;1031.0;581.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9060;1.0;9075.0;2022-04-10 14:21:06.528;1026.0;587.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9061;1.0;9076.0;2022-04-10 14:21:06.582;1025.0;585.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9062;1.0;9077.0;2022-04-10 14:21:06.638;1023.0;587.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9063;1.0;9078.0;2022-04-10 14:21:06.691;1024.0;588.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9064;1.0;9079.0;2022-04-10 14:21:06.752;1022.0;588.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9065;1.0;9080.0;2022-04-10 14:21:06.806;1022.0;585.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9066;1.0;9081.0;2022-04-10 14:21:06.870;1023.0;584.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9067;1.0;9082.0;2022-04-10 14:21:06.924;1024.0;583.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9068;1.0;9083.0;2022-04-10 14:21:07.001;1025.0;583.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3125;1039.0;573.0
9069;1.0;9084.0;2022-04-10 14:21:07.089;1023.0;599.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3126;1039.0;573.0
9070;1.0;9085.0;2022-04-10 14:21:07.153;1019.0;614.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3126;1023.0;599.0
9071;1.0;9086.0;2022-04-10 14:21:07.209;1016.0;620.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3126;1023.0;599.0
9072;1.0;9087.0;2022-04-10 14:21:07.270;1016.0;629.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3127;1023.0;599.0
9073;1.0;9088.0;2022-04-10 14:21:07.322;1014.0;631.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;3127;1016.0;629.0
